AGE,INCTOT
40,8700
53,50500
62,32000
55,32600
65,2300
79,30000
80,4600
55,4000
55,20500
29,10300
62,17900
38,27100
18,4300
62,9500
86,15480
73,39600
79,14320
83,10110
78,67610
80,4700
52,17000
54,4700
86,18400
75,21400
75,31100
46,290
77,1000
69,39500
56,67000
72,2000
60,23600
23,11100
70,1100
67,11180
21,12800
45,16100
70,1200
67,55000
53,13800
50,20500
53,74500
58,17400
55,16500
57,41800
58,8800
52,25800
66,12000
37,37600
36,22200
62,20600
53,18000
69,12830
64,13900
60,78000
54,53000
72,10050
36,32500
34,26600
71,45000
69,1600
76,19100
88,5600
73,15580
78,10740
40,14700
44,20300
43,8500
39,90000
71,20600
67,67600
46,100
60,13300
52,24450
69,39600
84,10300
19,7700
51,26800
57,49500
30,7600
68,31000
78,18900
27,44000
50,15240
66,2100
73,10300
62,6700
84,27700
67,18800
78,22500
52,49400
63,15330
43,1700
79,5800
52,37300
47,44500
40,7500
57,17450
54,16250
24,11900
60,1000
70,29100
75,8500
71,40100
57,2000
25,9800
86,14200
66,24000
33,24600
41,41000
47,38960
44,10200
66,42900
56,56000
76,16600
73,5300
74,2400
75,7600
65,24250
64,440
72,7800
62,20800
61,24100
46,5700
72,26000
68,19100
74,7900
18,850
68,85100
73,24500
64,22850
63,8900
71,3200
51,11500
50,26000
28,28500
70,18500
22,19000
51,21900
40,25700
61,12300
71,43000
39,32800
79,20800
74,4020
74,27200
78,4100
78,25400
65,17500
85,1200
52,93000
50,23000
33,200
77,62500
77,4100
66,21800
44,16700
64,50000
62,22800
80,28300
41,43100
69,48700
62,600
37,65000
80,42000
20,4500
62,35100
38,65400
40,37000
43,40200
68,11200
63,5400
70,40810
71,7700
59,30600
73,15560
68,12400
70,20400
20,15700
46,12480
53,60000
83,19100
20,7300
64,22200
74,28400
67,25500
25,51300
49,32970
84,45400
56,25400
50,710
59,16000
65,12200
40,23500
59,69400
47,100000
29,52000
89,24100
63,15000
53,69000
62,48200
35,26440
61,57200
31,60000
76,11000
59,20800
50,7100
83,17300
77,25400
69,7680
69,7100
50,7300
61,12100
28,15500
24,15300
71,21900
77,3100
62,33300
41,2800
69,35100
65,7500
68,22800
66,9300
65,9500
41,62230
74,15100
72,3900
17,11000
87,9900
68,10800
60,22690
60,29280
29,8900
61,600
58,61000
31,55000
27,11600
28,10500
68,14100
44,8170
75,8200
69,19230
56,58000
56,25050
34,15700
50,43050
78,17100
76,10570
45,30500
36,18500
64,20130
59,10100
68,56000
57,25300
55,30500
48,20720
72,16100
49,65250
44,18100
48,17404
93,17600
66,8700
39,11100
70,6600
55,15440
52,13110
44,8600
50,64200
48,1000
77,29100
70,19400
63,22900
52,9300
69,16200
65,8700
78,18800
76,15400
38,3500
31,10600
40,5250
62,11300
40,7100
81,13230
21,3200
71,10340
19,300
35,5100
37,11600
79,9000
80,26200
62,27190
22,25400
22,18100
66,28400
62,26200
74,16000
63,7500
27,1400
40,59000
46,15200
49,16800
73,11800
73,18430
86,9700
51,18600
27,60000
34,6250
89,23700
58,37000
64,33200
52,80800
66,10200
80,15400
30,20500
79,17200
24,7800
59,5400
59,500
53,4400
38,15100
70,20700
71,15950
20,36000
59,7200
30,56000
37,37800
50,18200
46,7800
26,28000
69,24400
36,19800
55,14600
61,39800
85,18910
88,6600
84,8700
80,11200
71,17200
75,7900
47,84000
76,11620
65,18100
57,37000
38,14400
78,8800
60,11100
58,40600
54,60000
27,58000
78,9800
37,27900
16,870
27,21700
63,36000
43,610
48,75000
77,9500
83,8600
46,40900
70,33700
70,4200
68,2000
71,8700
76,15600
18,20200
60,65000
62,45600
42,15500
30,14100
38,67100
38,22500
73,26100
71,21600
42,70000
23,36000
20,11300
69,16500
76,16800
73,85900
27,8700
18,360
71,10000
78,13200
59,8780
31,38500
65,25700
64,34010
54,32000
82,17200
76,19500
65,4710
64,28800
68,47800
81,4700
28,49400
71,49100
70,15500
82,13200
79,4900
43,27800
35,20660
69,18900
43,9500
66,22400
39,22600
36,22500
44,14700
26,24600
40,60200
38,68000
50,18300
63,21000
72,13500
82,9300
71,33000
75,14400
35,7500
44,3000
72,15800
71,18600
70,22100
35,15810
72,33800
75,17200
77,2300
58,36400
60,10100
72,16200
45,39000
58,5400
79,9900
65,32000
18,26900
16,8500
60,31700
55,2000
16,240
57,1100
43,23000
27,4300
29,21400
52,1520
43,28200
72,62000
75,19400
64,5600
60,21600
54,8600
72,10300
67,10100
87,11200
54,81500
68,44200
38,37700
43,29000
50,15900
33,22800
32,16200
17,750
81,6700
52,20400
58,86500
42,21400
18,900
25,24700
24,24700
65,7000
87,17200
49,32300
82,8800
44,5004
26,2200
41,24480
65,37100
50,32200
83,14000
67,2800
85,34700
73,3600
68,11600
49,3160
38,20500
34,17300
39,17800
80,29700
71,33400
74,23400
63,14100
76,10430
39,48200
51,22160
32,6400
17,430
61,58000
66,5000
51,7600
31,7700
75,27000
23,22900
66,32200
67,10200
57,61500
56,36900
51,101640
50,6600
26,29000
49,21300
46,13300
57,43500
70,27000
71,51100
74,22500
46,9600
48,10200
66,60000
74,14100
68,17400
86,9600
39,8800
54,34640
27,20900
93,7200
26,34600
66,57300
60,22960
65,15400
79,16100
56,74000
35,22400
17,8400
68,2900
36,13600
43,14400
93,40200
51,41800
24,44000
30,44900
56,8100
51,6200
79,23300
67,14100
63,10000
72,2700
65,2500
16,5200
25,45800
73,8100
76,3600
34,18700
59,16800
62,10900
70,15200
65,46130
67,6900
78,31200
78,16900
29,15400
70,10800
72,9600
70,13600
65,9900
77,42400
49,1800
35,19300
76,26400
80,9400
21,9800
46,3200
73,79000
66,21040
59,26000
55,64000
20,1790
73,8400
59,8700
67,11670
81,20
71,28190
42,5850
32,40000
70,32700
67,5200
62,14000
53,17300
25,34000
23,33000
67,16600
93,16400
34,1500
17,14000
39,16800
61,20700
57,100
76,18600
35,58004
38,62000
31,11400
56,5400
56,46000
89,5000
86,5000
56,21270
84,30130
87,7400
84,23800
70,11900
23,14200
80,15600
66,34300
71,6700
19,23000
38,23800
40,12300
79,32700
31,51800
21,2700
65,5500
74,21800
70,13400
24,12700
49,34000
45,63300
44,3700
80,10500
81,10900
24,13100
81,47100
78,12300
41,800
74,21820
32,21200
40,16600
57,92110
21,1700
73,11900
33,11300
39,43400
79,14660
65,12500
62,26450
38,45400
24,22000
69,19900
63,44600
61,24400
55,21550
41,21200
42,5280
80,21600
71,7400
75,11300
67,9300
41,860
46,8500
45,8200
69,10000
62,44000
67,16220
38,8400
89,1000
42,59000
77,8930
58,31600
48,33200
48,15700
42,5700
49,1600
71,6240
47,103000
88,24000
67,26000
71,17300
18,10900
35,1900
65,24000
57,36000
29,82400
79,22700
74,3900
72,18900
77,5900
57,10800
33,31200
20,9100
74,8500
49,15700
86,7200
80,34320
37,9800
58,2800
63,20500
64,13000
56,6700
57,2600
93,11500
49,21630
30,29200
43,34580
41,2200
20,15900
67,18000
81,1330
37,41600
52,5700
77,8000
27,190
44,5920
84,7000
68,12820
49,36200
51,9000
70,4800
74,29500
44,29700
84,6500
61,33200
57,33200
65,58800
51,28500
48,29200
71,19700
39,66000
18,9600
16,4200
65,25400
17,15000
86,8660
23,15300
62,47500
38,10400
58,81700
55,4400
44,23500
39,16500
72,53700
52,59400
43,23900
48,48100
20,10300
66,21700
64,1000
88,21600
85,4700
72,6700
15,2400
20,9900
42,24900
64,7200
78,15800
78,5800
36,34600
54,20700
76,5400
84,59800
60,200
66,14300
53,26300
61,56800
59,17900
51,35400
61,6250
39,37700
22,510
50,9300
61,36170
59,13100
81,18800
86,31900
48,15300
77,36700
57,15100
76,24500
57,15900
35,33660
36,16600
68,14700
67,20010
66,7800
89,10800
33,16200
63,25150
53,25700
44,7500
56,5500
43,19800
48,98000
59,63200
23,37000
42,41900
65,50000
32,7200
71,33290
71,9300
79,42400
25,100
33,9800
59,23500
59,4
59,14500
78,46004
72,2900
72,23000
82,9200
71,26900
79,42000
66,75600
42,12300
53,21600
49,120
44,16910
28,11560
30,15800
16,780
32,37000
39,25300
74,7100
85,5000
32,6500
65,17000
49,4300
54,29400
60,14500
61,50240
66,35400
60,25500
35,13500
58,25450
50,22300
35,20210
41,15810
93,4
57,13780
56,6200
39,43200
71,31100
75,16900
31,3900
73,44000
40,16940
69,25400
72,6800
78,19800
44,41600
61,20970
53,26800
73,37400
70,13140
76,4300
58,3300
68,8000
67,5000
39,2400
79,35300
65,19080
52,6820
43,16900
57,66880
26,43000
73,26200
27,18500
32,18500
34,18200
67,22000
79,19000
57,15000
61,14700
65,26300
38,78000
39,7300
62,81600
46,17500
74,20700
65,7900
38,26400
35,600
66,25300
24,33000
87,11300
81,3700
81,13830
70,20900
57,44600
41,16700
38,19600
36,11500
61,16110
69,71300
36,13700
40,25100
81,13800
28,21700
66,3700
48,63700
49,12600
68,3600
47,47500
71,18900
32,42000
27,19900
51,7100
69,20900
45,55200
51,11800
44,4700
79,13200
82,14000
66,32700
60,9600
88,6410
27,13900
71,11580
69,21600
70,12700
70,2200
74,25400
62,9600
29,45800
58,16500
45,27100
39,19700
63,69630
86,30000
48,70000
53,47800
58,5200
47,26200
37,890
68,21800
84,19000
72,2300
58,6300
57,27400
77,16400
79,6200
41,21900
39,40400
82,17900
78,24800
69,25000
66,20800
93,54100
75,24500
66,7100
55,19650
59,75000
31,6300
25,29400
65,24870
60,8210
72,34900
57,15200
93,12400
58,15870
46,4600
93,17900
40,13200
45,73000
45,5600
28,1800
66,18900
70,72000
85,13900
60,27210
43,27200
75,6100
74,14370
20,17100
73,43400
65,7680
93,26400
35,24800
36,4300
58,48800
60,4670
43,33900
32,400
44,26200
35,45050
31,82000
75,25300
71,12900
59,28800
88,10600
23,28800
22,38500
75,13600
39,17300
36,14900
61,13000
61,80000
51,2500
67,33000
53,15700
50,16700
40,4300
68,33500
50,30
80,5900
42,44000
61,5500
83,18300
67,16000
17,6600
67,49940
48,15500
17,130
75,29600
63,1980
62,2600
85,21000
50,11040
72,4200
48,32600
54,24300
28,14700
25,10200
36,39900
78,12100
49,17910
48,13500
42,21600
62,77000
81,25700
73,18800
63,12140
77,18600
39,22500
21,2000
41,15300
64,34100
39,10700
67,14370
21,15800
17,12500
58,12400
64,8900
62,38300
60,41060
68,10000
32,11500
67,31900
63,5300
31,2200
48,7300
70,16400
62,2800
60,3700
45,31800
86,18700
75,29000
70,10660
65,20810
68,7300
60,20900
59,24100
70,18800
79,16500
85,6520
73,53500
37,22800
55,2950
51,41200
41,16300
48,39600
23,10500
27,41000
82,16000
87,8770
61,24300
71,6200
58,37600
30,13700
80,19700
78,4400
54,14320
50,7800
44,7080
34,40600
69,30100
60,18100
39,1900
83,14200
29,33300
34,28150
51,27500
52,27000
72,2600
74,5500
35,18600
60,79100
55,7200
72,21700
67,58100
64,7300
75,12280
32,60500
34,8200
32,19200
56,61000
67,19800
68,44000
72,27100
59,38700
87,35300
78,20000
75,26700
63,6810
75,7340
45,21500
45,22100
43,53600
60,22600
70,51000
67,21500
76,38700
78,5300
71,13700
65,43100
58,39900
38,53000
75,30000
34,16000
37,37000
69,34100
41,22920
17,6500
24,29000
65,39720
40,8100
48,86000
48,36600
38,19500
49,5300
20,8800
20,14400
66,48900
24,10500
35,9600
43,11300
72,52280
59,30100
66,36100
65,28720
76,32100
66,3800
80,10190
82,20000
68,20000
64,19500
36,82000
38,39150
74,8880
68,50000
81,21000
52,3700
49,17500
73,26500
70,3700
45,19530
49,10200
45,2200
62,16660
49,47300
45,4900
47,10050
84,13800
67,17200
38,22300
34,2500
77,7400
77,14300
38,26200
53,28600
73,10400
84,8400
43,60000
86,17400
65,25000
35,34000
83,10200
88,11000
26,17700
27,11200
59,90000
70,26300
25,26600
68,23900
65,18500
33,35300
77,35000
63,71000
62,37400
73,49800
67,9700
20,1600
26,36100
29,11300
73,7370
57,2604
37,1500
70,11500
62,400
46,15040
44,38040
69,9400
36,29700
39,17900
38,28200
84,12200
60,22000
59,5900
40,63600
24,880
65,9210
44,67000
77,30400
46,46000
35,90000
86,17900
68,17500
71,25300
60,34500
48,300
48,8600
77,21800
74,24500
69,27000
63,23000
53,35500
66,49700
73,11000
33,39520
45,66200
41,9300
44,49700
48,67000
35,48500
38,47200
61,29500
18,440
76,17300
82,9600
71,4200
82,19700
78,4900
93,17800
72,1100
66,1100
53,34500
65,27000
29,31000
66,26500
19,8700
86,62800
78,33600
75,11600
50,16600
65,28800
57,41100
67,36400
69,57200
60,61100
31,19200
82,14700
27,20800
36,49100
78,25200
58,51500
51,47500
87,45900
71,20400
74,3200
78,5020
75,15630
67,21600
39,18200
54,8400
34,27900
25,19800
45,800
74,12810
58,29900
84,24300
65,24200
37,31020
69,22600
66,5910
78,6700
72,4600
81,20400
29,28100
89,36300
93,2600
37,7500
60,37400
75,25340
65,30200
60,2700
69,49140
38,39000
45,16160
45,4200
15,10000
39,40700
34,21300
55,10400
60,30500
45,28030
51,38800
69,27020
41,80000
69,12400
69,6310
50,4000
27,14200
56,12200
42,82000
27,27500
52,7600
47,18200
24,23900
72,11670
56,5600
68,14200
19,650
53,2900
44,28900
44,27700
33,8600
54,6700
79,57800
43,58000
81,21300
47,14730
28,3700
22,21720
25,21300
60,98000
52,21600
33,14100
82,21800
18,2300
68,16800
50,9500
26,17000
43,90000
18,6800
17,13000
54,11300
63,2300
20,8520
22,950
71,22100
61,7800
72,15300
63,13700
79,21500
42,85000
61,19200
17,4
48,15600
31,5600
26,14080
28,18040
45,4000
64,45000
80,17900
80,54400
43,15300
39,50300
75,24100
86,8400
64,16900
42,18600
38,13400
23,9400
60,14610
71,15500
77,20800
30,17600
76,73500
65,6300
74,33200
54,21400
66,28200
43,36400
22,14800
35,18500
36,100840
58,18300
56,4670
71,15400
75,2300
70,12900
88,13700
67,49000
79,67600
45,12400
42,67000
44,55010
18,11000
78,19200
59,33300
59,19400
79,38440
82,45100
83,8100
85,7500
77,17400
77,31500
79,7730
71,9800
73,4500
34,32500
59,5700
56,17000
79,27500
67,20104
51,14200
34,36200
44,65600
48,3100
50,7200
21,21400
69,24000
50,95000
58,45000
40,26600
58,550
36,14300
17,550
23,46300
52,19500
48,16300
58,23400
55,76000
37,10500
50,24100
61,19300
37,44000
17,860
64,24300
62,25900
50,18400
51,8600
67,30200
61,46600
89,9960
63,29000
39,12280
36,1400
64,38900
56,51800
56,15300
82,46000
50,22700
85,40200
86,18760
28,44000
70,12300
67,35210
44,21500
67,11800
15,3400
66,19000
62,13700
49,9130
34,16300
66,64400
58,22700
45,100
59,28500
55,31400
63,19600
62,31700
83,17600
75,18100
73,970
83,3000
56,45780
78,30490
78,15150
65,9400
66,12200
36,28890
39,19300
54,20100
79,10480
37,25700
56,25500
51,36300
64,7500
73,13500
85,4500
43,16600
66,14900
58,12500
68,26900
31,35630
73,5750
44,84000
60,44000
66,33100
63,1400
50,38600
23,17200
50,42980
20,42000
60,14230
53,38100
82,3900
62,21200
25,34600
24,26970
40,33800
29,21600
36,17100
89,15900
53,33600
53,31200
61,27000
55,6400
84,5600
84,6300
83,14900
75,20800
37,73090
29,20300
53,33500
46,20340
76,13800
65,45300
59,13500
81,74700
62,73800
73,11400
77,2800
85,12800
89,29800
67,3200
46,11600
51,21810
45,18020
34,8100
85,53300
79,20600
72,54300
50,73000
68,61200
75,36500
68,6700
68,22600
73,30600
17,1380
36,30100
32,24300
68,32240
72,11440
66,47000
60,3200
70,1750
61,3000
76,11600
75,89700
58,16100
44,26440
79,8200
56,15200
76,16200
53,9100
53,92000
44,35820
37,47300
58,36900
44,4720
52,13700
40,60800
19,14400
19,3100
70,22200
48,12600
28,15400
80,24100
81,52000
76,13100
79,5900
76,19300
39,10900
33,2500
86,3600
47,29150
70,14550
65,36100
34,20500
75,6300
89,10600
19,23700
56,20700
34,3300
71,49000
77,11600
52,16800
41,6900
89,21100
63,21600
21,8904
27,18004
58,5500
72,47900
71,3300
44,14600
83,27100
67,18400
73,29000
75,33000
73,24250
83,16200
48,37400
41,25040
32,82000
61,27400
59,18200
29,79000
33,9500
81,10200
56,22900
67,13300
65,22300
59,37700
64,32754
42,21900
76,11690
30,28800
75,17600
34,22300
43,30200
76,34730
38,750
72,5280
73,16900
52,20150
63,65000
80,36500
84,15100
48,45210
42,5500
71,44530
69,8260
63,32600
69,33000
74,37700
65,62600
36,1000
64,5410
43,41000
55,12300
54,67000
26,7300
44,57000
39,21800
84,8000
79,12820
57,3000
34,16200
19,4900
65,35400
62,22000
83,13500
64,18450
93,18800
24,9900
65,14900
38,33300
40,20400
41,27200
34,8600
58,20300
47,3300
67,9400
55,5050
24,35000
64,30700
49,23400
32,36240
76,4700
57,16000
36,13500
60,25600
39,44700
39,27700
19,5700
73,63900
37,10600
76,39900
77,32900
27,30100
74,34600
23,6600
54,2500
74,4000
59,8800
83,6600
34,4200
48,21400
61,5400
21,30300
78,13000
72,10800
68,8500
62,2950
43,3700
53,45900
72,16510
44,21700
42,23100
54,16300
71,7100
61,16600
47,43100
53,5600
49,9000
51,33000
45,36500
20,7100
56,6800
47,21600
30,11000
79,34700
47,44900
56,12300
77,26000
78,8900
60,25950
64,3900
75,3500
73,12200
34,47200
36,39520
69,4300
26,16400
69,7600
64,2070
47,8100
76,65800
58,510
50,32400
48,24200
69,21200
44,14100
60,53000
72,16000
61,17300
75,32600
32,41100
62,6880
61,15800
64,13500
36,7900
73,54400
78,3000
21,9790
74,24200
47,8400
62,37900
62,13300
59,11720
82,13400
36,6010
56,26530
53,28100
74,25810
77,5000
57,20520
55,14810
75,12700
22,7500
75,21300
40,36800
41,1850
66,51900
60,4500
46,41500
65,15100
47,20930
43,12600
33,29500
83,30400
63,2180
40,10020
52,19850
60,30100
58,300
33,5400
40,48030
42,39600
35,48300
53,26500
60,80000
66,2000
85,22750
67,6400
67,17100
66,16100
58,11900
79,29880
81,15800
72,72500
75,58800
58,96500
57,69000
64,23700
27,6800
51,99000
48,17500
29,3800
24,8800
60,41130
57,13900
32,3900
65,105500
64,14504
69,3000
42,45810
72,22650
76,30900
65,15560
68,27230
83,23300
59,47500
39,7500
61,31080
50,48320
58,48600
75,3800
31,1100
35,23200
33,19800
54,15400
74,28200
83,17400
55,24400
64,3100
63,4260
68,1100
45,17600
17,9600
40,65000
56,400
51,790
69,14500
55,18800
23,24500
54,19600
35,4000
55,79000
40,26900
18,280
63,36410
73,22400
70,2700
70,39200
48,19004
27,7100
67,25200
23,6900
23,4900
66,12600
73,23400
28,27000
75,7200
36,10
42,14900
67,13800
59,15600
40,7600
63,18600
44,41300
59,49600
58,18900
85,15600
64,43800
67,22900
61,26800
59,52000
60,16900
54,46200
54,43300
34,69000
43,44000
76,20700
68,24000
70,9500
76,5000
75,2600
50,14700
83,12000
35,63000
46,24200
81,1400
79,4350
22,7800
22,37000
19,17900
20,10100
41,44400
21,17300
60,52000
84,10700
63,41600
57,33000
77,18800
40,31300
68,7400
67,31400
75,25700
55,52580
31,38900
51,18500
29,7400
72,37000
71,10800
66,14800
42,22500
31,7900
54,58000
50,9700
45,23400
55,23500
33,2800
67,33400
31,13100
70,23200
28,6400
25,24400
35,21500
43,65000
81,23800
71,24000
23,9800
66,22080
64,6460
52,700
41,23280
28,950
77,42000
86,22500
58,16300
75,8600
70,24700
77,12100
81,4000
61,34700
34,28800
49,55100
50,8280
54,17500
49,18200
34,52000
20,2100
71,35000
76,25300
79,3600
39,43510
37,7400
64,37900
64,650
31,26900
32,25600
77,16200
69,8400
85,26000
60,14604
53,38500
37,40400
76,18200
38,13100
42,67600
69,25200
54,61000
93,13900
93,13400
68,13700
73,15900
66,2200
84,9000
60,24500
72,18540
29,260
32,6800
78,14000
45,33100
50,20200
73,35600
66,1700
81,6600
45,28600
78,75200
23,20400
69,55700
78,22700
72,14500
72,250
32,19700
50,6400
46,22920
58,52200
48,31200
80,29000
76,20900
67,11700
68,16300
77,20200
52,12100
68,4000
69,26400
39,18900
86,21200
70,5800
58,760
75,5700
76,39600
75,36300
47,28300
74,20400
57,2200
72,10400
53,52200
80,19400
80,19200
81,19100
80,16500
48,24100
76,28500
74,30700
67,24380
64,21300
62,3800
68,9210
67,18700
30,37800
41,200
71,40200
79,3200
42,77000
72,12100
36,46200
65,9800
29,10990
50,68000
42,19600
21,13900
68,37500
69,74400
71,9000
35,35400
48,49800
38,800
59,5110
80,10900
82,1100
61,5430
57,12300
71,14800
55,23750
46,36980
27,35000
60,39200
28,34200
53,19600
40,18400
55,104600
62,12400
52,72000
15,1900
49,18100
57,65100
62,6380
82,11940
40,22400
53,34600
77,12700
80,15580
80,10580
64,6900
36,10900
25,6150
24,7200
41,43000
42,68000
17,7200
23,28000
72,32800
50,27004
38,43800
36,19180
33,28700
36,14400
47,13400
43,11500
67,68400
31,31400
61,20200
66,27400
65,9000
57,840
42,10900
74,16670
65,21700
70,20300
60,7300
51,7000
66,33500
34,32400
79,12360
51,29300
53,25090
34,13800
74,18300
81,18500
61,23900
37,21000
65,18600
79,39800
86,21940
50,8250
17,3100
71,4020
52,2700
63,11600
59,4700
19,15200
75,11900
53,99000
18,6510
69,32000
59,6350
29,7600
36,700
69,110
70,15300
63,8100
52,22300
68,31430
66,43200
63,11410
37,103600
33,24700
55,62400
45,16400
42,42500
41,12500
17,4700
85,3600
24,10700
36,43100
47,18300
79,24200
34,19900
74,28000
65,3200
73,26800
42,2800
20,15400
43,2900
20,11700
65,40600
67,12300
62,5400
31,4290
36,43600
45,400
41,19500
44,41200
44,39000
61,10800
64,4100
85,4200
81,17900
60,17200
38,51300
56,24800
69,15170
55,29600
81,36000
73,15400
67,11000
60,1100
59,68000
71,30400
68,24410
66,41400
70,60300
31,16200
27,25300
46,24800
78,9110
61,57000
39,34120
47,11704
27,2100
79,10200
67,9200
57,20700
72,31000
52,28400
43,3600
47,14204
82,19100
50,5320
30,1500
69,19600
63,9400
45,19400
65,19200
66,31600
62,10300
35,17700
54,70000
71,21000
67,2000
36,17460
30,11600
71,41500
86,11000
74,17500
65,3700
93,9300
74,40320
68,17000
56,21100
74,9400
41,30400
53,8800
71,12800
71,1500
46,22800
82,8700
37,6500
32,1640
83,8400
61,24600
78,42200
66,32100
75,10400
42,36410
44,11900
37,85000
74,32700
63,40
49,13600
67,35000
86,4000
23,26800
36,20800
38,12300
74,14400
61,8400
35,75840
45,15200
65,9200
79,42600
78,23300
60,25020
53,22050
54,55200
26,5800
21,600
35,8700
47,16500
66,22000
71,44800
32,6100
74,36000
64,27100
32,28100
33,1800
34,62000
38,45080
63,9900
49,20804
82,19600
81,4400
81,21900
74,37000
46,300
43,47700
72,9500
67,15300
72,78000
47,46600
50,32040
70,18300
40,52400
58,73160
52,32400
57,9700
56,6880
79,33600
76,42700
82,19400
23,2200
84,17400
83,56200
82,24800
60,900
50,15400
65,40000
70,16700
46,82150
21,14800
24,9200
50,21600
48,16100
30,64000
30,23600
63,21800
63,14950
17,11300
63,9600
66,11600
59,1200
20,450
78,19420
66,2400
23,960
27,800
32,4600
72,60600
61,27800
68,14900
33,15500
50,43000
81,11200
68,5240
61,84300
54,10320
33,28240
17,7800
72,23400
74,24000
41,6400
50,43700
32,53000
40,1300
30,26000
83,13100
68,43600
60,19700
28,12300
18,8000
28,20100
49,32400
48,730
27,9200
23,10400
71,20300
70,7100
50,20450
40,29300
21,20500
